Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend,30 Day STD,Middle_band,Upper_band,Lower_band
2018-10-23,RBLBANK,EQ,469.25,465.0,483.5,438.2,467.1,464.9,461.32,9215694,4251351839.4,180570,2952721,32.04,10,2018,530.8810596428913,-0.9270111880660624,Slight negative,21.5209377852796,514.705,557.7468755705593,471.6631244294408
2018-10-24,RBLBANK,EQ,464.9,478.4,495.95,473.05,492.8,493.25,485.13,3990958,1936115606.1,95839,1217354,30.5,10,2018,530.5865637749978,6.098085609808557,Among top gainers,21.655854927283734,512.8,556.1117098545674,469.4882901454325
2018-10-25,RBLBANK,EQ,493.25,486.7,498.5,483.05,494.5,493.8,491.07,3212247,1577436127.15,40266,1633126,50.84,10,2018,530.356299396683,0.11150532184491803,Slight or no change,21.961026483534564,511.42999999999995,555.3520529670691,467.5079470329308
2018-10-26,RBLBANK,EQ,493.8,500.0,507.3,486.3,494.0,498.9,500.11,2373225,1186872345.7,40126,929445,39.16,10,2018,530.2114984603306,1.0328068043742311,Positive,21.317974100200566,509.5624999999999,552.198448200401,466.92655179959877
2018-10-29,RBLBANK,EQ,498.9,493.0,518.5,490.55,514.25,516.85,508.09,1568388,796888190.9,35780,595169,37.95,10,2018,530.1709742718932,3.597915413910613,Among top gainers,21.150805011430627,509.2449999999999,551.5466100228612,466.9433899771386
2018-10-30,RBLBANK,EQ,516.85,519.0,537.4,516.9,527.5,526.45,529.67,2384629,1263062266.95,49487,805464,33.78,10,2018,530.1538943820754,1.8574054367805013,Positive,21.494371815357205,509.97249999999997,552.9612436307144,466.9837563692856
2018-10-31,RBLBANK,EQ,526.45,526.4,537.75,521.0,521.2,524.5,527.95,1207952,637736075.3,33941,460356,38.11,10,2018,530.1407785362578,-0.3704055465856282,Slight or no change,21.479932342096255,509.9525,552.9123646841925,466.9926353158075
2018-11-01,RBLBANK,EQ,524.5,525.0,534.3,521.0,525.95,523.25,527.96,1416021,747598214.75,27372,658463,46.5,11,2018,530.1220907647613,-0.2383222116301265,Slight or no change,21.3743653337598,509.8075,552.5562306675196,467.0587693324804
2018-11-02,RBLBANK,EQ,523.25,529.0,534.0,519.25,522.5,522.3,527.7,1721770,908569469.85,67926,867663,50.39,11,2018,530.0963816126556,-0.18155757286193447,Slight or no change,21.553491596490346,510.4799999999999,553.5869831929806,467.3730168070192
2018-11-05,RBLBANK,EQ,522.3,522.5,535.5,517.9,533.95,533.15,529.27,1069064,565827450.15,20741,412999,38.63,11,2018,530.1026006453893,2.077350181887816,Positive,21.568937826127375,512.6249999999999,555.7628756522546,469.4871243477451
2018-11-06,RBLBANK,EQ,533.15,535.8,543.95,533.6,538.1,538.4,539.52,1595009,860542547.4,30595,548485,34.39,11,2018,530.1277363971437,0.9847134952639892,Slight positive,21.88804408082619,514.7899999999998,558.5660881616523,471.01391183834744
2018-11-07,RBLBANK,EQ,538.4,542.9,543.0,538.15,538.6,540.1,540.22,171237,92505658.75,3804,67521,39.43,11,2018,530.1309785753884,0.3157503714710241,Slight or no change,22.284797006738902,516.8074999999999,561.3770940134777,472.2379059865221
2018-11-09,RBLBANK,EQ,540.1,539.0,556.25,537.75,556.25,551.65,548.05,1421596,779111498.65,45036,628084,44.18,11,2018,530.1889045840676,2.138492871690412,Positive,23.300242262123895,517.6549999999999,564.2554845242477,471.05451547575205
2018-11-12,RBLBANK,EQ,551.65,557.05,559.7,530.6,549.4,546.6,544.1,2276238,1238503006.35,57817,932390,40.96,11,2018,530.2593353289221,-0.9154355116468672,Slight negative,24.184207956302078,519.0024999999998,567.370915912604,470.63408408739565
2018-11-13,RBLBANK,EQ,546.6,545.0,561.6,538.1,553.85,554.35,552.28,1751191,967139773.65,30619,570398,32.57,11,2018,530.3386142594455,1.4178558360775642,Positive,25.404819657735928,520.3774999999998,571.1871393154717,469.567860684528
2018-11-14,RBLBANK,EQ,554.35,555.85,556.85,542.8,546.0,548.7,550.42,2252778,1239978379.8,56585,1247173,55.36,11,2018,530.4160184821271,-1.0192116893659176,Negative,26.153161728958,521.4549999999999,573.761323457916,469.14867654208393
2018-11-15,RBLBANK,EQ,548.7,547.05,555.0,541.65,550.5,551.15,549.88,1695874,932527020.2,53844,1003728,59.19,11,2018,530.4816089990622,0.4465099325678734,Slight or no change,26.727102718716502,522.0774999999999,575.5317054374328,468.62329456256685
2018-11-16,RBLBANK,EQ,551.15,548.15,561.9,548.15,559.05,559.25,557.31,1592422,887479391.7,42244,739510,46.44,11,2018,530.5668111122922,1.4696543590674072,Positive,27.797268419377623,523.1449999999999,578.7395368387552,467.55046316124464
2018-11-19,RBLBANK,EQ,559.25,560.85,563.95,552.55,555.0,556.45,557.5,892097,497341877.45,24048,357310,40.05,11,2018,530.6096843732913,-0.5006705409029921,Slight negative,28.444784347555345,525.6624999999999,582.5520686951106,468.7729313048892
2018-11-20,RBLBANK,EQ,556.45,553.7,563.5,552.1,555.2,555.95,557.37,1002590,558809291.85,21344,500071,49.88,11,2018,530.6567695632118,-0.08985533291401282,Slight or no change,25.886520954065006,529.9975,581.77054190813,478.2244580918699
2018-11-21,RBLBANK,EQ,555.95,554.0,561.95,548.85,554.95,554.05,554.39,1008146,558907065.75,18125,407298,40.4,11,2018,530.7003962151323,-0.34175735227989223,Slight or no change,21.36842173321195,534.4549999999999,577.1918434664238,491.718156533576
2018-11-22,RBLBANK,EQ,554.05,555.35,563.95,555.0,558.6,558.55,560.4,978350,548267676.95,25014,345336,35.3,11,2018,530.7507075969553,0.8122010648858424,Slight positive,19.66173414207577,537.7199999999999,577.0434682841515,498.39653171584837
2018-11-26,RBLBANK,EQ,558.55,555.65,569.0,552.85,564.7,558.35,562.38,1552045,872834682.2,32610,418023,26.93,11,2018,530.8295776945698,-0.035807000268539564,Slight or no change,17.219003233881036,540.9475,575.3855064677621,506.5094935322379
2018-11-27,RBLBANK,EQ,558.35,559.5,577.45,559.5,576.0,574.8,571.05,1975953,1128377445.65,43881,876365,44.35,11,2018,530.98897103972,2.9461807110235494,Positive,15.766964756463574,544.7425,576.276429512927,513.2085704870728
2018-11-28,RBLBANK,EQ,574.8,569.1,570.95,540.0,543.35,543.3,552.72,2155403,1191340677.05,44900,691178,32.07,11,2018,531.0374598872681,-5.480167014613778,Among top losers,14.349867961981456,546.0649999999998,574.7647359239627,517.365264076037
2018-11-29,RBLBANK,EQ,543.3,545.0,551.2,524.2,543.0,545.35,540.92,2860251,1547178986.85,55511,1094773,38.28,11,2018,531.1118775278696,0.3773237621940151,Slight or no change,13.59248631452365,547.0099999999999,574.1949726290471,519.8250273709526
2018-11-30,RBLBANK,EQ,545.35,545.7,564.4,535.6,560.0,548.4,549.97,3869279,2127980176.55,47219,2383261,61.59,11,2018,531.2326280166951,0.5592738608233061,Slight positive,12.51741839030243,548.2049999999998,573.2398367806047,523.1701632193949
2018-12-03,RBLBANK,EQ,548.4,558.7,562.0,552.8,555.9,556.2,557.28,920819,513151123.85,26787,335751,36.46,12,2018,531.2740601061852,1.4223194748359091,Positive,11.154211795974687,549.8524999999998,572.1609235919492,527.5440764080505
2018-12-04,RBLBANK,EQ,556.2,555.0,559.7,553.0,556.0,556.2,556.69,751940,418598589.5,22331,310583,41.3,12,2018,531.3077916600513,0.0,Slight or no change,9.141007588708652,551.5474999999999,569.8295151774172,533.2654848225826
2018-12-05,RBLBANK,EQ,556.2,549.95,561.0,549.5,558.7,559.05,556.74,1197565,666731243.2,36375,583859,48.75,12,2018,531.367454885419,0.5124056094929719,Slight positive,8.181755618446868,552.8425,569.2060112368937,536.4789887631063
2018-12-06,RBLBANK,EQ,559.05,555.0,561.9,547.2,550.0,550.0,554.03,1455898,806617246.15,38808,747720,51.36,12,2018,531.4160436358312,-1.6188176370628635,Negative,7.485590983242942,553.4224999999999,568.3936819664858,538.451318033514
2018-12-07,RBLBANK,EQ,550.0,553.9,558.0,539.35,549.0,548.25,545.27,977478,532989541.75,34629,318210,32.55,12,2018,531.4454652221409,-0.31818181818181746,Slight or no change,6.922853077801743,553.8299999999999,567.6757061556034,539.9842938443965
2018-12-10,RBLBANK,EQ,548.25,538.0,554.95,538.0,547.6,548.0,548.85,1065322,584704229.3,23904,464351,43.59,12,2018,531.4769386689111,-0.045599635202919764,Slight or no change,7.030618655865034,553.6474999999999,567.70873731173,539.5862626882698
2018-12-11,RBLBANK,EQ,548.0,538.0,560.7,536.2,557.85,558.95,553.81,821559,454987565.75,18220,275187,33.5,12,2018,531.5171599555568,1.9981751824817542,Positive,6.920547209881416,554.265,568.1060944197628,540.4239055802371
2018-12-12,RBLBANK,EQ,558.95,559.9,577.5,557.4,575.0,574.35,567.87,1849893,1050496470.0,26826,1005056,54.33,12,2018,531.6578956683416,2.7551659361302328,Positive,8.250631554773161,555.265,571.7662631095463,538.7637368904536
2018-12-13,RBLBANK,EQ,574.35,579.0,587.45,567.5,583.0,581.6,580.09,2423750,1405990173.3,35970,1173920,48.43,12,2018,531.8719726095024,1.2622965090972382,Positive,9.972852624684233,556.91,576.8557052493684,536.9642947506316
2018-12-14,RBLBANK,EQ,581.6,579.8,590.5,571.0,576.65,577.8,580.27,1426838,827952053.25,30936,414437,29.05,12,2018,531.987576689837,-0.6533700137551723,Slight negative,10.900027462543273,558.2425,580.0425549250865,536.4424450749134
2018-12-17,RBLBANK,EQ,577.8,580.0,587.0,573.95,577.5,578.95,581.8,1098313,639001595.6,31799,478775,43.59,12,2018,532.0783915011123,0.19903080650744973,Slight or no change,11.84501310789917,559.2275,582.9175262157983,535.5374737842017
2018-12-18,RBLBANK,EQ,578.95,578.0,580.2,570.1,577.55,577.55,575.37,1028557,591802723.75,31905,470904,45.78,12,2018,532.1605898256269,-0.2418170826496424,Slight or no change,12.50583311267557,560.2824999999999,585.2941662253511,535.2708337746487
2018-12-19,RBLBANK,EQ,577.55,578.0,584.0,573.75,581.0,581.9,579.04,939076,543760077.9,35166,421823,44.92,12,2018,532.2425455848653,0.7531815427235689,Slight positive,13.350334117639884,561.5799999999998,588.2806682352796,534.8793317647201
2018-12-20,RBLBANK,EQ,581.9,578.65,586.9,576.1,579.8,578.75,582.11,917842,534284113.7,21914,253531,27.62,12,2018,532.3173228808357,-0.5413301254511005,Slight negative,13.75346941875466,562.8149999999998,590.3219388375092,535.3080611624905
2018-12-21,RBLBANK,EQ,578.75,578.75,582.5,562.0,562.45,563.65,569.59,701013,399287826.65,12959,250153,35.68,12,2018,532.3557528327267,-2.609071274298058,Negative,13.717462938665893,563.0699999999999,590.5049258773317,535.6350741226681
2018-12-24,RBLBANK,EQ,563.65,563.0,567.7,556.7,560.8,561.2,561.54,474576,266493460.65,13844,200766,42.3,12,2018,532.3796832783696,-0.4346669032200712,Slight or no change,13.680603585868292,563.2124999999999,590.5737071717365,535.8512928282632
2018-12-26,RBLBANK,EQ,561.2,556.5,566.4,548.85,560.4,558.9,557.12,745347,415250833.5,19453,275502,36.96,12,2018,532.4141942751597,-0.4098360655737876,Slight or no change,13.431515129880122,562.4174999999999,589.2805302597601,535.5544697402397
2018-12-27,RBLBANK,EQ,558.9,563.9,580.0,559.2,579.05,576.9,572.58,2250025,1288320179.9,28400,1338293,59.48,12,2018,532.5882652594697,3.2206119162640823,Among top gainers,13.009151384192217,564.0975,590.1158027683844,538.0791972316156
2018-12-28,RBLBANK,EQ,576.9,579.1,581.65,574.0,578.55,580.45,578.69,1158664,670508223.9,27731,565077,48.77,12,2018,532.6845127260078,0.6153579476512405,Slight positive,12.711075516629668,565.8525,591.2746510332593,540.4303489667407
2018-12-31,RBLBANK,EQ,580.45,581.0,587.0,574.1,575.0,575.6,580.9,791051,459522856.15,14893,303441,38.36,12,2018,532.7433518290056,-0.8355586183133812,Slight negative,12.189921149522153,567.2125,591.5923422990443,542.8326577009557
2019-01-01,RBLBANK,EQ,575.6,578.7,578.95,571.45,576.8,577.1,575.45,302522,174087472.3,6476,92177,30.47,1,2019,532.7665971496697,0.2605976372480834,Slight or no change,12.09161600579374,568.2574999999999,592.4407320115874,544.0742679884124
2019-01-02,RBLBANK,EQ,577.1,577.1,581.9,564.25,566.2,565.2,571.29,756154,431981951.2,19300,323708,42.81,1,2019,532.8090253028671,-2.0620343094784217,Negative,11.782796055891207,568.7075,592.2730921117824,545.1419078882176
2019-01-03,RBLBANK,EQ,565.2,569.4,573.45,561.0,561.8,562.1,567.04,458259,259849798.95,10029,125954,27.49,1,2019,532.8322287235263,-0.5484784147204547,Slight negative,11.67042596074589,568.86,592.2008519214918,545.5191480785082
2019-01-04,RBLBANK,EQ,562.1,562.1,575.65,562.1,571.75,571.65,571.54,880714,503365303.05,23812,245105,27.83,1,2019,532.8912368731376,1.698985945561282,Positive,10.800649042387704,569.9425,591.5437980847754,548.3412019152246
2019-01-07,RBLBANK,EQ,571.65,576.2,578.9,567.55,573.5,574.15,571.68,1167752,667583570.9,16975,352199,30.16,1,2019,532.9742293746672,0.43733053441792347,Slight or no change,9.542217481994026,571.2375,590.321934963988,552.1530650360119
2019-01-08,RBLBANK,EQ,574.15,574.0,575.9,551.9,565.7,565.0,566.01,944170,534405728.2,15968,426607,45.18,1,2019,533.0262308975699,-1.5936601933292605,Negative,7.995062209691072,572.0875,588.0776244193821,556.0973755806178
2019-01-09,RBLBANK,EQ,565.0,569.6,581.75,566.9,577.25,577.1,576.12,1206091,694849662.85,33961,446111,36.99,1,2019,533.1174585866141,2.141592920353985,Positive,7.435899761504725,572.995,587.8667995230095,558.1232004769905
2019-01-10,RBLBANK,EQ,577.1,580.0,584.0,570.25,579.65,579.25,579.62,787468,456432356.05,24335,375052,47.63,1,2019,533.1797201711985,0.3725524172587091,Slight or no change,7.562539256095675,573.24,588.3650785121913,558.1149214878087
2019-01-11,RBLBANK,EQ,579.25,577.5,583.0,570.5,575.0,575.75,574.82,505821,290758518.7,11513,217020,42.9,1,2019,533.2165930377748,-0.6042296072507503,Slight negative,7.331788663074523,572.9475,587.611077326149,558.283922673851
2019-01-14,RBLBANK,EQ,575.75,571.55,578.9,569.1,575.0,576.2,574.16,545568,313244332.5,13902,191759,35.15,1,2019,533.2567118185011,0.07815892314373407,Slight or no change,7.284631894755796,572.8675000000001,587.4367637895117,558.2982362104884
2019-01-15,RBLBANK,EQ,576.2,576.0,581.2,573.3,579.1,579.25,578.29,485032,280487247.3,8710,183624,37.86,1,2019,533.294844963833,0.5293300937174505,Slight positive,7.298112138728879,572.8824999999999,587.4787242774577,558.2862757225422
2019-01-16,RBLBANK,EQ,579.25,574.2,580.6,571.55,573.0,574.25,575.72,534422,307678118.15,20354,182244,34.1,1,2019,533.3322245182388,-0.8631851532153623,Slight negative,7.223960041708331,572.7175,587.1654200834166,558.2695799165833
2019-01-17,RBLBANK,EQ,574.25,573.4,574.0,566.1,569.1,569.95,569.96,578654,329809709.95,18984,283964,49.07,1,2019,533.3683757551898,-0.7488027862429192,Slight negative,6.911953794922671,572.1200000000001,585.9439075898455,558.2960924101548
2019-01-18,RBLBANK,EQ,569.95,569.1,571.9,560.5,571.9,569.65,565.63,625098,353572702.8,28685,223377,35.73,1,2019,533.4070288389174,-0.05263619615757387,Slight or no change,6.750167639242952,571.6650000000001,585.1653352784859,558.1646647215142
2019-01-21,RBLBANK,EQ,569.65,571.0,581.0,569.15,580.0,579.9,576.6,757942,437028054.8,22958,285259,37.64,1,2019,533.4670095961903,1.7993504783639036,Positive,6.712527075314497,572.4775000000001,585.902554150629,559.0524458493711
2019-01-22,RBLBANK,EQ,579.9,582.85,588.95,571.25,576.95,575.1,579.94,1618877,938847859.95,29207,442920,27.36,1,2019,533.5814146134733,-0.8277289187790915,Slight negative,6.182051162756215,573.1725,585.5366023255125,560.8083976744875
2019-01-23,RBLBANK,EQ,575.1,578.25,584.0,575.7,579.5,578.5,580.34,745315,432536349.25,16312,178966,24.01,1,2019,533.6381704402565,0.5912015301686724,Slight positive,5.289549652503877,574.1525,584.7315993050078,563.5734006949923
2019-01-24,RBLBANK,EQ,578.5,580.0,582.85,572.5,577.05,578.15,577.64,423909,244867177.15,17604,167799,39.58,1,2019,533.670135874692,-0.06050129645636115,Slight or no change,5.330944914759354,574.215,584.8768898295187,563.5531101704813
2019-01-25,RBLBANK,EQ,578.15,581.8,583.6,571.2,574.6,573.65,578.87,955137,552901439.95,25045,430618,45.08,1,2019,533.7347217216491,-0.7783447202283189,Slight negative,5.125234269355648,573.875,584.1254685387113,563.6245314612887
2019-01-28,RBLBANK,EQ,573.65,574.85,575.8,552.35,562.85,563.15,564.73,2517674,1421797000.45,64578,628295,24.96,1,2019,533.8594478466498,-1.830384380719952,Negative,5.635378729157489,573.2524999999999,584.5232574583149,561.981742541685
2019-01-29,RBLBANK,EQ,563.15,560.0,560.95,542.0,552.05,550.5,550.7,2575635,1418412234.7,60788,952480,36.98,1,2019,533.9313194306974,-2.2462931723341906,Negative,7.507495815585978,571.9224999999999,586.9374916311718,556.907508368828
2019-01-30,RBLBANK,EQ,550.5,552.0,565.0,551.25,564.25,563.0,559.38,1164482,651386939.8,47062,484041,41.57,1,2019,533.9879715343234,2.270663033605813,Positive,7.626354495742066,571.8124999999999,587.065208991484,556.5597910085157
2019-01-31,RBLBANK,EQ,563.0,565.0,573.75,555.55,565.2,568.65,565.4,1330990,752544584.55,32640,634457,47.67,1,2019,534.0650122591513,1.0035523978685568,Positive,7.321877814934536,572.1399999999999,586.7837556298689,557.4962443701309
2019-02-01,RBLBANK,EQ,568.65,568.9,580.95,566.45,580.0,577.2,573.68,642726,368717027.55,13554,255050,39.68,2,2019,534.1112590142872,1.50356106568188,Positive,7.407007261974019,572.4174999999999,587.2315145239479,557.6034854760519
2019-02-04,RBLBANK,EQ,577.2,579.45,600.0,573.5,599.95,594.5,588.56,2096586,1233972869.25,47197,883084,42.12,2,2019,534.3217231731028,2.9972279972279914,Positive,8.90399230386892,573.435,591.2429846077378,555.6270153922621
2019-02-05,RBLBANK,EQ,594.5,600.0,607.45,582.95,585.0,585.6,597.11,2851206,1702484693.85,52866,679962,23.85,2,2019,534.5636132248546,-1.4970563498738376,Negative,9.06688741346277,574.4649999999999,592.5987748269255,556.3312251730744
2019-02-06,RBLBANK,EQ,585.6,584.15,589.75,578.8,584.5,584.15,583.87,859597,501894043.85,20312,235190,27.36,2,2019,534.634033244583,-0.2476092896174897,Slight or no change,9.308545522090473,574.8174999999999,593.4345910441808,556.200408955819
2019-02-07,RBLBANK,EQ,584.15,584.5,594.8,577.95,580.8,580.1,586.3,1970033,1155023494.8,35994,814303,41.33,2,2019,534.7815317132705,-0.6933150731832538,Slight negative,9.331759579098348,574.8599999999999,593.5235191581966,556.1964808418032
2019-02-08,RBLBANK,EQ,580.1,579.7,585.05,570.7,573.0,572.85,575.41,1218281,701007820.45,29663,564401,46.33,2,2019,534.8577519062659,-1.2497845199103574,Negative,9.339729794355266,574.7149999999999,593.3944595887104,556.0355404112894
2019-02-11,RBLBANK,EQ,572.85,573.1,575.95,559.75,564.3,564.6,565.01,1090830,616328512.95,26301,601178,55.11,2,2019,534.9109762310752,-1.4401675831369418,Negative,9.59923379617732,574.135,593.3334675923546,554.9365324076454
2019-02-12,RBLBANK,EQ,564.6,564.5,571.85,560.2,563.15,563.5,565.68,943928,533959010.35,14997,495321,52.47,2,2019,534.9551785948554,-0.19482819695360032,Slight or no change,9.80144289861067,573.3475,592.9503857972213,553.7446142027786
2019-02-13,RBLBANK,EQ,563.5,565.85,570.35,550.0,553.35,554.0,560.22,979152,548540168.45,31458,377383,38.54,2,2019,534.9856742764458,-1.685891748003554,Negative,10.70736465684836,572.3349999999999,593.7497293136967,550.9202706863032
2019-02-14,RBLBANK,EQ,554.0,558.95,558.95,545.5,551.45,551.45,549.82,1157745,636549316.2,19109,613954,53.03,2,2019,535.0167876215983,-0.4602888086642554,Slight or no change,11.679239340767696,571.41,594.7684786815354,548.0515213184646
2019-02-15,RBLBANK,EQ,551.45,551.0,556.75,543.45,547.4,548.55,548.93,878754,482371261.75,25581,319099,36.31,2,2019,535.0361712720131,-0.5258862997552072,Slight negative,12.750458196100828,570.3549999999999,595.8559163922016,544.8540836077982
2019-02-18,RBLBANK,EQ,548.55,549.0,557.0,545.5,548.4,548.3,550.91,912427,502663629.85,28634,337939,37.04,2,2019,535.0558677689477,-0.045574696928263325,Slight or no change,13.444422635427252,568.7749999999999,595.6638452708544,541.8861547291453
2019-02-19,RBLBANK,EQ,548.3,545.0,554.5,544.0,545.6,546.65,549.85,614103,337662350.95,24247,221636,36.09,2,2019,535.0674440106662,-0.3009301477293391,Slight or no change,14.222549506810402,567.3524999999998,595.7975990136207,538.907400986379
2019-02-20,RBLBANK,EQ,546.65,550.0,556.3,546.65,553.95,554.75,552.47,759871,419808762.05,21422,319972,42.11,2,2019,535.0917309765458,1.481752492454036,Positive,14.23429975354154,566.1649999999998,594.633599507083,537.6964004929167
2019-02-21,RBLBANK,EQ,554.75,556.5,561.85,550.55,560.5,559.5,557.83,1325462,739376265.0,41160,628005,47.38,2,2019,535.1441540400789,0.8562415502478604,Slight positive,14.017059859515888,565.2324999999998,593.2666197190316,537.1983802809681
2019-02-22,RBLBANK,EQ,559.5,558.8,565.85,558.8,562.0,563.85,562.3,1247101,701240361.45,23025,750216,60.16,2,2019,535.2020453507479,0.7774798927614013,Slight positive,13.877919560070158,564.7425,592.4983391201403,536.9866608798596
2019-02-25,RBLBANK,EQ,563.85,563.9,578.5,557.3,575.45,574.3,573.49,1189374,682090025.25,28194,500994,42.12,2,2019,535.277100308138,1.8533297862906692,Positive,14.033662537289215,565.3,593.3673250745784,537.2326749254215
2019-02-26,RBLBANK,EQ,574.3,567.0,578.8,560.6,574.95,576.0,572.33,996819,570513540.45,21559,466280,46.78,2,2019,535.3425132588393,0.2960125370015776,Slight or no change,13.774246564550856,566.5749999999999,594.1234931291017,539.0265068708982
2019-02-27,RBLBANK,EQ,576.0,577.15,588.0,568.95,570.5,571.75,578.77,1543374,893261940.6,35093,833024,53.97,2,2019,535.4328349079102,-0.7378472222222209,Slight negative,13.793666309692519,567.0124999999999,594.599832619385,539.4251673806149
2019-02-28,RBLBANK,EQ,571.75,572.0,581.0,571.55,577.0,577.85,576.68,1230096,709366545.0,16498,731349,59.45,2,2019,535.516540167714,1.0668998688238007,Positive,14.002964676697243,567.4725,595.4784293533944,539.4665706466055
2019-03-01,RBLBANK,EQ,577.85,580.0,597.7,578.1,595.5,595.8,589.55,1527384,900471649.85,27020,725061,47.47,3,2019,535.663892039398,3.106342476421209,Among top gainers,15.245538389622793,568.4024999999999,598.8935767792454,537.9114232207544
2019-03-05,RBLBANK,EQ,595.8,595.0,611.0,592.4,609.45,609.45,604.86,2592636,1568177991.55,40892,1535413,59.22,3,2019,535.9687708276722,2.2910372608258007,Positive,16.87218982449146,569.1499999999999,602.8943796489827,535.405620351017
2019-03-06,RBLBANK,EQ,609.45,614.35,628.9,612.0,628.55,627.5,623.58,3806078,2373378913.8,83305,2211897,58.11,3,2019,536.5206342991336,2.9616867667568987,Positive,21.095128522206508,571.2449999999999,613.4352570444129,529.0547429555869
2019-03-07,RBLBANK,EQ,627.5,628.85,632.4,617.45,624.75,622.45,625.86,3413214,2136197091.5,54816,1656573,48.53,3,2019,536.9827470302415,-0.8047808764940156,Slight negative,23.88255584488814,573.16,620.9251116897763,525.3948883102237
2019-03-08,RBLBANK,EQ,622.45,620.0,641.95,618.0,641.15,638.1,634.34,3784443,2400612461.95,64787,1957000,51.71,3,2019,537.5821075766247,2.5142581733472498,Positive,27.94542896432243,576.06,631.9508579286448,520.169142071355
2019-03-11,RBLBANK,EQ,638.1,642.4,658.9,634.1,635.0,642.9,650.43,6114207,3976838260.25,94916,3033600,49.62,3,2019,538.5811042445515,0.7522331922896086,Slight positive,31.664295329032708,579.5624999999999,642.8910906580653,516.2339093419345
2019-03-12,RBLBANK,EQ,642.9,638.3,642.55,630.55,633.5,633.25,636.88,3855895,2455759014.65,73922,2460219,63.8,3,2019,539.144046747212,-1.5010110437081892,Negative,33.617628912286534,582.9949999999999,650.230257824573,515.7597421754268
2019-03-13,RBLBANK,EQ,633.25,634.75,640.0,623.3,627.8,627.25,628.82,2025239,1273516524.85,45018,1066161,52.64,3,2019,539.4183675642463,-0.9474930911962054,Slight negative,34.67746225083216,586.1824999999999,655.5374245016642,516.8275754983356
2019-03-14,RBLBANK,EQ,627.25,631.0,644.8,624.0,638.85,636.9,633.73,3522703,2232456941.75,50738,2190030,62.17,3,2019,539.9434535125382,1.5384615384615332,Positive,35.57122756193766,590.3274999999999,661.4699551238753,519.1850448761245
2019-03-15,RBLBANK,EQ,636.9,642.0,653.95,640.25,645.0,648.15,647.99,20765318,13455672490.9,105086,12878044,62.02,3,2019,543.2734855022427,1.7663683466792257,Positive,36.566715793838625,595.1624999999998,668.295931587677,522.0290684123225
2019-03-18,RBLBANK,EQ,648.15,648.0,656.2,634.0,637.85,636.45,641.01,1800319,1154020366.35,49973,740896,41.15,3,2019,543.5214303000258,-1.805137699606563,Negative,35.94658418367014,599.5574999999999,671.4506683673402,527.6643316326596
2019-03-19,RBLBANK,EQ,636.45,638.7,650.2,635.6,648.1,648.3,645.0,1347013,868828117.5,24866,545639,40.51,3,2019,543.729629716589,1.8618901720480752,Positive,35.392150017973464,604.5574999999999,675.3418000359468,533.773199964053
2019-03-20,RBLBANK,EQ,648.3,646.95,648.0,636.0,645.0,644.75,642.66,1467224,942920195.8,25160,820300,55.91,3,2019,543.9478030540081,-0.5475859941385108,Slight negative,33.70183453932136,609.4624999999999,676.8661690786425,542.0588309213572
2019-03-22,RBLBANK,EQ,644.75,644.9,661.5,633.45,635.0,636.3,648.77,2431895,1577741426.05,40800,892419,36.7,3,2019,544.2772128419558,-1.3105854982551457,Negative,31.60174295659566,613.5399999999998,676.7434859131912,550.3365140868085
2019-03-25,RBLBANK,EQ,636.3,629.0,640.2,627.0,638.0,637.35,632.7,748182,473375092.35,23772,215322,28.78,3,2019,544.3792358454128,0.16501650165017254,Slight or no change,29.30627413963394,617.4324999999999,676.0450482792678,558.819951720732
2019-03-26,RBLBANK,EQ,637.35,635.0,655.75,635.0,655.0,654.2,648.31,2038545,1321618851.45,20797,1050360,51.52,3,2019,544.7062584166198,2.6437593159174706,Positive,27.52119279085828,621.9499999999999,676.9923855817165,566.9076144182834
2019-03-27,RBLBANK,EQ,654.2,660.95,678.6,656.0,667.0,668.5,670.52,4903592,3287970632.65,70799,1760450,35.9,3,2019,545.5866710660897,2.185875878936105,Positive,26.992789485537404,626.66,680.6455789710748,572.6744210289252
2019-03-28,RBLBANK,EQ,668.5,671.95,687.35,670.35,680.8,684.3,681.31,4373710,2979840729.6,42546,2140202,48.93,3,2019,546.461041018242,2.363500373971572,Positive,27.157525369785436,632.0749999999999,686.3900507395708,577.759949260429
2019-03-29,RBLBANK,EQ,684.3,683.7,691.45,677.8,678.0,680.35,685.23,2112307,1447426177.75,42377,897576,42.49,3,2019,546.8673989541045,-0.5772322080958571,Slight negative,25.251122434666982,637.5049999999999,688.0072448693338,587.002755130666
2019-04-01,RBLBANK,EQ,680.35,681.95,690.25,676.55,678.0,679.8,683.21,1113679,760871639.3,23750,448970,40.31,4,2019,547.0797742928614,-0.08084074373485572,Slight or no change,22.74020596004534,642.6024999999998,688.0829119200905,597.1220880799092
2019-04-02,RBLBANK,EQ,679.8,679.5,682.9,669.15,680.85,678.75,675.21,934378,630901568.5,37789,357568,38.27,4,2019,547.2560291104752,-0.1544571932921346,Slight or no change,21.271868004974852,646.7499999999999,689.2937360099496,604.2062639900502
